current_load,io_intensity,cpu_usage,best_backend
36,0.7139579478647715,81.56217710403867,1
98,0.9246586095822468,17.920984956102572,1
171,0.517131892010638,8.220158948193369,1
103,0.11706441298186265,32.835778513301925,0
34,0.5281777214230171,42.437676701387815,1
192,0.1268728280630933,54.265928213656764,0
100,0.592493479176405,37.24236961750071,1
174,0.48249306052766294,78.99117002228051,1
130,0.6225753978327817,3.9319487668473263,1
0,0.010046981054831594,43.1767538198558,0
4,0.1948404916553641,38.22559146564046,1
141,0.4913304319121309,64.7578490806859,1
102,0.9505035615891348,96.6276251897396,1
26,0.3836090403551584,51.037540662886215,1
136,0.42437202605363467,98.68768469417205,1
14,0.7146960890066222,30.224939491319745,1
89,0.603792757286118,3.0868132542461013,1
41,0.29892615009833323,16.566316747641274,1
123,0.4108163955674278,39.51248847745673,1
178,0.21769979885723245,31.63339091885522,1
62,0.9660214591302085,9.705413098337768,1
95,0.13063438155735974,43.266010769071684,0
51,0.37183678456641944,33.81157716595627,1
95,0.02583897222001119,12.261922045743844,0
131,0.2217794919335464,29.61171306119089,1
150,0.7804711383801549,88.64360553553905,1
142,0.20117523228887946,30.204886548934017,1
170,0.0800634025289656,71.39554232420517,0
28,0.4744531798445233,61.20470796577556,1
35,0.009969234734518495,42.718116240837176,0
12,0.08476615442633317,23.902563680366917,0
159,0.8076258695629751,36.901469934594544,1
70,0.7714733448596064,59.210721347104275,1
186,0.915138820404896,35.07532147493549,1
85,0.8545154359107495,21.489643357423184,1
27,0.6831755632398181,11.64627488916321,1
65,0.05233285730066284,87.97669379095653,0
169,0.7828486179866575,44.031297575190564,1
44,0.8455108108405605,62.520832174293005,1
61,0.7990821457719545,49.041036113680526,1
184,0.5084790353080261,87.25665183579633,1
133,0.23290183864948166,54.69348524482108,1
27,0.8453299756887267,48.07814179491133,1
27,0.7271628097401385,92.46009904217127,1
107,0.9807611743888516,71.96895960453546,1
43,0.15569259775593292,11.154990734685732,1
83,0.22566458305205506,17.770446119681406,1
29,0.2117981498815027,78.71228629394419,1
189,0.7925397676213367,83.58513211799543,1
74,0.18690729645011817,54.51908290902965,1
127,0.0666598298233061,55.44552278666393,0
91,0.9985608065856286,63.19329628514445,1
189,0.024817211445149145,43.911577428263946,0
128,0.8352440601588657,68.01991234839039,1
120,0.3653668415506528,10.848125756641569,1
26,0.8416154597578153,96.12792423673864,1
189,0.554620491211145,75.01548237949217,1
120,0.9016312294863601,63.11742040090069,1
115,0.9261929864146267,31.63220570094807,1
2,0.009098181280775997,16.095548745672914,0
102,0.07541217599278827,40.934296382894466,0
197,0.2503587295708555,66.15767405740584,1
199,0.6693154163635017,63.370974342311094,1
154,0.888272196511506,38.26411550655715,1
136,0.45994195129396276,61.328639383312975,1
61,0.6069731162742654,81.37482955675476,1
164,0.18849985279556114,2.6284772337607065,1
50,0.8049668338816853,45.06210479302757,1
171,0.9673281113534697,75.85552284667911,1
151,0.26859893291459747,54.61444704633772,1
58,0.4948259516005463,65.147608792907,1
117,0.0861161105063738,51.6676392605342,0
159,0.5591366564629684,99.1874544682311,1
95,0.5027834418466806,5.462153648903822,1
179,0.1444364841550776,49.10448217723773,0
112,0.44206621311807504,9.141654911451768,1
61,0.33410465208656326,15.978556211357041,1
185,0.5218308753051893,38.30383504182618,1
51,0.5856543354287992,15.554009150048731,1
11,0.008495578607209509,96.3687165956651,0
38,0.7610059829495553,94.67897767251591,1
129,0.7130142918617408,33.61096462206038,1
130,0.3662863862065222,63.97477120376796,1
112,0.05293593556881826,53.37533205937861,0
100,0.7549325397850504,81.55869805157685,1
112,0.9551751604781324,62.74456098169422,1
183,0.2401515960220142,0.0252454490562104,1
80,0.3235246137370379,76.31743856097388,1
186,0.18381288948181496,74.68481212961181,1
112,0.5769361233448397,50.972270556648105,1
1,0.15484139464745494,90.29189732330538,1
129,0.35619394346137945,90.84462056904016,1
53,0.697013013934263,52.39116767043972,1
86,0.5601159830093484,60.79882311965377,1
128,0.38646256432793524,99.65220719246723,1
146,0.4202496018075419,29.88202348114175,1
125,0.5621108826232295,32.461724231147734,1
129,0.005864727887161303,18.277390266349634,0
52,0.07850986845360985,89.5866939157868,0
171,0.8812580677630116,74.44883899492663,1
159,0.07787898909129076,10.56428488702419,0
197,0.7068035962105051,98.17673511979656,1
159,0.9200381641090526,73.09617081611161,1
67,0.2706836043017311,85.05221096049745,1
182,0.37049143705951426,4.8150789173200925,1
183,0.5689214058447163,50.49609189421677,1
122,0.8817089696385847,69.85982867270393,1
144,0.9419055872604202,54.29465845718413,1
37,0.7395632481112681,66.66474656992774,1
23,0.08661976085469403,81.78740635904725,0
68,0.6691541555348508,37.43370629601962,1
115,0.41030372187266206,84.86686756187098,1
97,0.4707009994910616,16.291610476529073,1
197,0.04914839034517704,27.088605502637474,0
138,0.19106213934635818,4.334561992732578,1
143,0.7905136075336477,36.44268113352511,1
96,0.4539588330478598,37.99095448241203,1
200,0.30166224163114885,80.52705972072509,1
123,0.38401907396495816,65.3130670289656,1
186,0.8543995133256802,43.672255815566665,1
69,0.7489990174049569,65.21139786237482,1
92,0.2723153971810828,5.278335051569116,1
2,0.11750184021237331,18.027153601837608,0
147,0.2519982216440717,62.6947855241755,1
186,0.9207564510547337,64.13668192253023,1
163,0.5815888378497553,77.41346587074271,1
146,0.5334802087447829,40.29997590536022,1
89,0.5963935996924615,72.25540966161562,1
194,0.36602826574651526,68.39803325601895,1
146,0.8071070203195128,96.33933783698491,1
147,0.5232862493002498,21.513022642467917,1
95,0.11674790276879554,55.16795637526395,0
198,0.12906512482906296,60.17644421104693,0
51,0.5368591465026183,99.86478849342207,1
160,0.9365702180708392,20.11841421666517,1
167,0.30835212167619874,52.32180199672922,1
127,0.8695411688592183,34.618530771363886,1
38,0.7640955865788793,52.58929685789998,1
81,0.24781244290690685,23.212860210310595,1
103,0.036340748316242455,4.761237842748811,0
128,0.10184726514238274,57.25654538976889,0
10,0.7284939338474402,33.58543158608322,1
184,0.1996697380406467,18.194140174843366,1
177,0.3712709205053938,32.393556607803376,1
150,0.5016991660064248,4.928020144774492,1
158,0.7254681684501628,95.04422340901033,1
41,0.11323122325912538,58.114791497326046,0
98,0.4063664052774615,81.47686813470249,1
6,0.4850729091426954,42.31181975477304,1
143,0.5408270639715397,90.33146675661857,1
89,0.8183606413952167,48.33182215522533,1
111,0.1716781950432169,57.39453222006694,1
59,0.8078314518266223,49.179398006265686,1
112,0.6928784276966522,73.32782958676516,1
1,0.5558708141989593,56.665607760206235,1
128,0.6995278704025719,27.159892358039773,1
47,0.4120177389516564,14.55395313226463,1
139,0.13839758596812457,60.612438888297774,0
196,0.6657652402653673,48.91799615470362,1
36,0.5246723066856223,9.597569669611294,1
159,0.6393748005427755,39.56174657932684,1
8,0.33799878102849,51.47764220004536,1
98,0.9068665773398359,82.689323382559,1
146,0.5873698685755769,7.610105583336235,1
47,0.08540248429087383,34.84953482460029,0
130,0.44980399070442867,82.26561227103853,1
147,0.7563560547436343,64.84239317715787,1
151,0.7941345617322724,28.995832180378677,1
53,0.49459705276375876,84.53351220226423,1
119,0.8947475708313011,49.329358056269236,1
160,0.26766843719429756,49.83518913104605,1
151,0.4105986972382666,97.65873392003843,1
115,0.8985969105689701,94.71165032363784,1
74,0.8962567164715789,35.85326833698439,1
112,0.6857127688246809,14.05791286630823,1
199,0.8589805471222202,32.5666732278094,1
163,0.08877326695623267,3.048326031138804,0
165,0.8649949762077763,2.0767886710391203,1
103,0.32061990655022676,39.55221362514192,1
83,0.17833151242821632,94.10198226972342,1
111,0.23936983634204634,87.13573412322077,1
98,0.4179685080138871,51.1442833917623,1
152,0.2511920046044672,56.52263811708307,1
92,0.32056758601649904,0.5933496746056477,1
145,0.1349784860716421,21.55011558337655,0
127,0.2961767655589985,2.4774126934383744,1
109,0.5722838145420012,75.45395326953876,1
81,0.44185370809106395,14.564579602649774,1
193,0.34671876123591117,86.90471024768169,1
53,0.746452128857114,64.33243136757882,1
162,0.8935099713933179,22.941867651571336,1
188,0.756789222902397,15.772031708324974,1
168,0.3320007021176792,62.762470092305314,1
160,0.7444421678375537,90.08369802823235,1
67,0.1519801824740512,71.83602189143816,1
32,0.13031798809129091,34.85466516033776,0
141,0.34562703703615894,58.73835952686471,1
20,0.807702369044057,31.076169537242137,1
47,0.24634824724230187,99.91495667786589,1
147,0.06325340889867959,74.88391884618511,0
127,0.1317095352063551,61.438163975675366,0
135,0.8587449685295802,42.32591427658292,1
134,0.6337832847472876,61.81522902595573,1
194,0.25320116336997667,34.16160624673348,1
144,0.5552958253281813,2.8864839458030755,1
127,0.5275796224253504,39.508852235663284,1
32,0.6554359784406613,93.0480819579867,1
175,0.23318755442161632,62.63010947738658,1
186,0.8644029871943977,8.39557030709016,1
114,0.30936856208001284,88.49936133950258,1
118,0.6941316539762369,26.887484934151484,1
21,0.01612464637221489,24.376949308272742,0
157,0.37265712989414723,29.70909687803208,1
37,0.3517098179588083,57.720223612595746,1
108,0.5434844285830145,54.46880934339766,1
50,0.0727362617771965,49.141375462288174,0
181,0.7901313737261083,71.7536863512627,1
7,0.21778080176756853,31.6537731334959,1
26,0.6770378148820102,78.2064521572431,1
26,0.8032121232440932,17.532167837859912,1
20,0.5618769562415131,78.26207890770092,1
29,0.7408832067219855,66.38101052502829,1
96,0.6618603122150055,68.32083095475865,1
27,0.3555297971520076,48.155339712726,1
110,0.8088585390335653,66.70015326808647,1
191,0.294701369885528,7.97970465594574,1
196,0.5712129177515172,85.15511170493673,1
60,0.7453977391415395,5.5547233487646,1
47,0.3789559098125076,14.874150987149747,1
146,0.30276760761742505,57.67897084972363,1
3,0.4593460101728227,73.94114554566914,1
34,0.8179634943491536,7.625156434625346,1
191,0.9299217631456648,92.07648141223198,1
48,0.5450834128598901,97.36076488006987,1
16,0.6614662053236519,60.595017300771104,1
171,0.9032736222389142,48.12434553768365,1
157,0.0985468514129424,74.13949722797497,0
45,0.23207857786616504,32.835735232720545,1
116,0.7089000062515824,49.32644341051065,1
5,0.8237444619122997,91.61510268144013,1
98,0.8570290283305779,95.56554252415336,1
123,0.4151071768549326,92.7069116051185,1
36,0.08933990229186684,26.244806696384014,0
23,0.4377814772996199,23.24690402167634,1
92,0.23073459020705378,29.766450592931427,1
45,0.29119645499662417,44.131111238846024,1
180,0.7722675568375058,31.41674127919636,1
94,0.07552708602588687,37.4212795739058,0
98,0.8275812174807021,62.063695212075956,1
187,0.42766908582416907,76.2525677093976,1
115,0.5960639311005951,73.5558198267917,1
190,0.089652231235679,81.4423567079152,0
159,0.33735907835727963,3.218440321540217,1
160,0.08970091901484578,4.773378967875608,0
66,0.9615437228811096,78.93829606886294,1
127,0.8072616493262504,53.307882232463186,1
17,0.4596327543564602,57.81406737621203,1
24,0.2236025483236711,5.2586860214377085,1
53,0.9334551052498522,25.53138011712709,1
57,0.34459659572697177,63.83543048854777,1
66,0.16098443168737475,85.91818901106761,1
103,0.5631643884539549,91.69833971814026,1
173,0.9437741203448161,50.04194958350817,1
23,0.003830290500322575,54.54742327381976,0
113,0.23812484325399874,83.3049631068991,1
31,0.9384476404104076,53.762460074735465,1
174,0.17108596685716204,51.685852553731735,1
85,0.11324345163981986,90.50840377609536,0
150,0.5701872157998045,78.993272105588,1
193,0.8618438232948299,90.90725263612946,1
126,0.47710981769392613,21.82470547811538,1
154,0.9945642566845248,52.43754866553567,1
129,0.6791716995379928,84.24721285933579,1
16,0.07407490721044774,11.114782746710894,0
103,0.9928321316819754,79.46621542939619,1
160,0.40789423678019043,18.297338341486945,1
136,0.28740253384548253,80.81187549853212,1
42,0.5578791835778856,61.200093755686815,1
175,0.3043075918208643,19.323599148486714,1
38,0.08645750712015232,47.33541793328011,0
169,0.0014283430791767193,68.19051664607716,0
25,0.4495833529202623,63.38529008835424,1
98,0.8368634222265923,42.72471962317044,1
49,0.5723151856300766,89.9366528920927,1
152,0.9992072989434408,51.92634144878443,1
151,0.28684664564719997,50.58672985286884,1
12,0.28045506476005533,6.225058994145427,1
59,0.1597494602339442,92.2120389797637,1
134,0.16406358826533518,17.7116568678373,1
56,0.2851865960100478,52.83446934365542,1
35,0.7928400452735271,80.35676014003101,1
172,0.9057567906364479,21.545327695564332,1
19,0.9750871697076813,52.73732899708411,1
64,0.23228965409645264,24.068490922334085,1
7,0.8812975456140917,75.96949977999118,1
143,0.32825508927733704,56.43411678731507,1
141,0.11284054451688441,85.59758603951435,0
114,0.8700249255201656,89.45580028773828,1
142,0.6361056346436186,64.87334824453981,1
91,0.16473089608106173,72.53912461589445,1
97,0.42983125751300255,54.92200998868637,1
65,0.28725769487706765,38.44287330673829,1
31,0.736794568710197,64.81179230208346,1
190,0.45341623062426806,90.82886234873288,1
85,0.989279945106385,41.668038043143795,1
50,0.05474498225959512,31.441002637379533,0
152,0.3550152661362467,38.84369385525741,1
185,0.4819001671099774,43.53976302115996,1
62,0.5031335547483198,7.356102897771621,1
189,0.3159358223856368,49.84418404349944,1
124,0.729240249097568,49.43142480500596,1
149,0.8747470734889747,58.84438276405232,1
57,0.938719301977863,36.28200304713315,1
57,0.8050933767995262,61.31075959555897,1
85,0.8505801973065994,87.8216310274203,1
48,0.5505453006199955,95.54709904951643,1
179,0.8258882264268146,58.36122161410496,1
169,0.3035039091479522,4.2590953970313095,1
69,0.3984787621092144,96.92359972671089,1
14,0.3169130138185443,70.58620608962562,1
53,0.46738733544792543,33.59636485536521,1
187,0.28557961623863637,14.715770096372339,1
100,0.9616114422544468,14.341861223627495,1
7,0.31284462800566815,16.774440613960273,1
52,0.09804453811093983,4.5572521613820305,0
59,0.5268171660504134,90.21541886529116,1
107,0.057099078445176366,54.076823282733635,0
4,0.11054316630858052,69.99594127138373,0
102,0.2193893891962463,82.81085092683075,1
195,0.4643502498821417,79.15410063332003,1
5,0.4332509323090279,88.26056237288415,1
108,0.7996918620027912,96.72546225249519,1
115,0.7394746538841134,43.90706147419395,1
93,0.4263182939907013,95.03354666683906,1
46,0.3337042075756299,72.32899483428163,1
98,0.3164687840614986,7.066819030807848,1
54,0.773995087294009,68.17831212123454,1
167,0.05207240622126974,68.67166596048486,0
51,0.012821649510605826,90.58605637925271,0
143,0.795544391926648,37.293213247009206,1
12,0.4771463759890493,58.49115002718178,1
113,0.13088113855357597,1.2187551011742515,0
123,0.23556593459450126,33.2075242181336,1
105,0.9325039530973825,6.224372615878093,1
157,0.859502975624898,52.187297276489694,1
146,0.7097850502239725,81.74476505069532,1
144,0.48222523033732656,20.644269212906895,1
119,0.5203236261913857,52.74410455577785,1
62,0.9752445352839586,20.400863651076705,1
18,0.9657704438842871,12.068846784624043,1
91,0.21526904578583428,51.09967919343424,1
57,0.8111045663053181,7.914862094972763,1
182,0.1972426661670168,58.735463113798936,1
89,0.2135374778839514,3.133746067672627,1
116,0.6760930341645768,10.671497186837552,1
61,0.4050010985875484,54.99974854873578,1
22,0.9315444071065202,59.14074128989139,1
126,0.08900973489600883,2.898693009375808,0
136,0.511525640809493,57.33767880015584,1
139,0.9185215304431212,83.8502525323637,1
128,0.9041136604795051,72.2316177293954,1
57,0.15652921341574122,13.118510392079862,1
121,0.36663770009645646,59.24746475636149,1
0,0.6191214000466962,67.22525000742135,1
33,0.15939488477140218,3.7231201752291776,1
95,0.9680221720457387,85.53476686836227,1
125,0.9147493287276603,90.62673972898303,1
117,0.16695017903446918,85.04522733622586,1
47,0.12115546126098542,82.46314679891132,0
88,0.0854084828082653,74.49651984608933,0
116,0.9094436640366311,63.34320312819601,1
128,0.1936238097954608,67.86270049882519,1
15,0.4162849285443547,80.6395293334983,1
188,0.448851365652003,66.24984583613046,1
191,0.5990110442135675,32.7726956682071,1
190,0.07173534374742496,37.59611021613539,0
68,0.22675861740051595,89.70574683722921,1
21,0.931490386918926,1.7122085797161901,1
92,0.9084101072685695,69.8820581244282,1
194,0.7812906474056922,95.47775524252154,1
75,0.019401245618215435,70.62281699579736,0
153,0.3270067684961021,99.3911988231782,1
143,0.6279587353429078,68.75449055283308,1
178,0.2751902117734757,3.4363029216861074,1
85,0.9095866950537773,82.70098816469236,1
184,0.6338894618324419,28.46299119393191,1
28,0.0719067173164456,44.60572256644409,0
68,0.909005588835703,31.20919159070821,1
46,0.9577666581762225,26.855410620967945,1
93,0.07771241839172549,43.14057036697854,0
189,0.5323602348613149,37.87514484406738,1
196,0.30336428221417044,63.33385818425894,1
143,0.39283907648140237,81.31512009875107,1
175,0.1796512179553419,29.708865318724076,1
84,0.5780721020124125,21.372115282201744,1
38,0.9579793532488906,66.68952708703422,1
99,0.503072600271609,67.03200658307816,1
32,0.08291458139448116,90.11312392861718,0
100,0.6200013334774084,1.5945686453310848,1
22,0.34022299445125703,85.30406621165099,1
9,0.8559251895912978,52.100217294835694,1
68,0.4346781483164702,62.130208917209885,1
99,0.1928396089422456,9.137144056141477,1
33,0.19110562269114495,43.261493287204566,1
179,0.7687641807211604,22.73024072385238,1
137,0.2655875983073599,25.422503008250906,1
146,0.767233394159223,50.40951146760274,1
185,0.20588731076659939,81.24559504031123,1
95,0.3216863687013094,74.37809301448561,1
0,0.4654869724396994,59.09999590859538,1
68,0.9431958496934507,53.9418192753467,1
3,0.9317314247538246,42.73060432344899,1
15,0.2068718754222878,97.27099735613864,1
23,0.3582190412430728,56.01925542342333,1
79,0.14939938845377232,25.396639831222213,0
1,0.5099850793134971,23.009079204003957,1
127,0.4605825506946666,61.13530307751418,1
159,0.9007601624507324,52.28275273109288,1
83,0.9300053777910726,0.7697802954712785,1
151,0.3835673910072921,83.00653721957794,1
139,0.49173794301898943,70.41223542324346,1
177,0.8962362491461331,66.18292896781035,1
162,0.8067078077450615,6.878065769765895,1
123,0.0036563113446492768,36.20558501724914,0
32,0.3200595641835825,93.53822607327862,1
160,0.4217742419361259,86.25892413413638,1
188,0.22971628368323171,28.554293786953345,1
178,0.19957161589593875,15.705888409913872,1
170,0.03778450659567967,44.90879571685771,0
100,0.6433697250697605,35.58303786676609,1
11,0.26251029048316565,68.22263767059911,1
66,0.05234717843131309,96.64348100843196,0
64,0.23097931052806364,36.300144998256144,1
160,0.8019139528361265,6.2224172652242,1
167,0.8514891816465466,89.76140083423853,1
73,0.48306624519330266,3.7949730239870805,1
42,0.41607067040868617,95.2765897153333,1
43,0.9778536935017818,66.45794280090398,1
28,0.2005646595880699,94.16892084419491,1
140,0.21535928285460848,19.965968664897826,1
11,0.29186717703639975,4.069979525380763,1
94,0.1727573182810873,48.82099782764918,1
45,0.3793655982041866,45.06234145701252,1
129,0.9108342269897538,33.14922732548828,1
34,0.6153478406285743,95.76564743886975,1
80,0.41194654861226365,82.25837321614323,1
89,0.9344107945712148,66.15820213755933,1
7,0.04846423247582232,16.285829163782772,0
92,0.21027617790186137,73.43234082185248,1
153,0.565888605101759,72.70124546997239,1
89,0.6155526231931792,42.506817361600746,1
161,0.03955750656261314,92.47859097140136,0
114,0.4030387579071322,16.697788222901046,1
104,0.6491539648308727,26.73375624116643,1
134,0.6980705464034016,6.322433925063365,1
195,0.6381399025162693,79.54509581775875,1
57,0.32056322436092455,62.17593860953973,1
113,0.09352012359790951,31.494030568124952,0
74,0.4271124464193341,16.38136635943154,1
156,0.12875443736805547,4.0147770028740375,0
119,0.9476236585206671,16.674556862593658,1
163,0.47517086602262826,45.32846463376582,1
20,0.31725917435686757,24.717696901060616,1
163,0.7663040711189001,25.89821774319667,1
137,0.49794859258226387,87.55763666677143,1
100,0.31003402401245006,51.513767346110065,1
200,0.8119677423908017,72.92519731284146,1
151,0.867152151001122,3.571094902814309,1
191,0.673008166288677,36.51633556780287,1
176,0.046964422407667294,47.91693473954418,0
98,0.5663228801665321,18.64168552101847,1
35,0.7632949119972816,12.019154144553868,1
95,0.13650301208358218,87.03037784998425,0
151,0.22867075138460335,93.94316270997966,1
150,0.8824951050681364,7.880669804540741,1
189,0.020121721853074037,34.90187125424431,0
36,0.752727137825976,95.82856281444737,1
11,0.4737732925144229,8.31617331324649,1
112,0.44677215883960686,64.36413728787262,1
182,0.0070965324948871755,97.22213709670055,0
12,0.8193982309664928,97.82236685813746,1
22,0.35982490063656647,47.122333090374326,1
98,0.5407656313005429,16.27491077823806,1
104,0.6773006863356594,20.208431497743884,1
29,0.7026295764379158,88.96013951243947,1
16,0.9559800588260723,91.1683004329736,1
112,0.5313399532366091,60.78796438735547,1
61,0.3997195509744276,76.61763994699113,1
83,0.9537036264917079,73.99312514704081,1
111,0.6421102350255211,66.1821597989107,1
85,0.2981503562765556,82.72769548719391,1
140,0.12646424540357115,68.54066230403211,0
186,0.8425545014651813,53.400230574749926,1
18,0.36218160279415157,23.69563625881568,1
176,0.6604697213644312,74.3888144118619,1
99,0.47081641936589813,47.34378678382745,1
139,0.19892977979503834,29.479168400750932,1
188,0.6016866086204651,80.19462757417753,1
146,0.06068306895068232,69.67136003530283,0
75,0.4133424598711922,93.73395631247,1
8,0.546614939663671,16.544164001887772,1
198,0.43604697411857907,64.91892846364932,1
27,0.7486721752509908,24.423946808817597,1
127,0.8279249545453125,90.35829853016418,1
51,0.771243074033178,9.949941425661567,1
82,0.03881294781180211,65.61618064448773,0
110,0.1941287704459722,79.10857215280299,1
143,0.5366075092637743,35.49178403647072,1
116,0.9348220404438012,95.41380793838093,1
68,0.8349567750521169,85.07306845860373,1
98,0.8425345083518017,29.46182996849034,1
139,0.3032081937596749,0.7541092715998676,1
24,0.42944789707870257,29.665717611806087,1
179,0.4707059473159374,28.131047047074254,1
122,0.15737158334991042,88.9964607500909,1
52,0.031068130244456316,96.71211782547475,0
150,0.9469028994605169,7.043998597026036,1
143,0.24071258566350673,47.12948285333167,1
56,0.2399489037236313,54.833199852979575,1
38,0.08337905376875954,9.29116613297033,0
108,0.9285077519437785,37.74977091375226,1
180,0.579737114939772,31.70824173929506,1
41,0.6670368571253539,53.60563543270873,1
185,0.9115768872630525,66.1190899731938,1
166,0.3456201689007895,70.34851104965666,1
141,0.6215073111380841,13.675502361338754,1
121,0.03879945472888746,81.29477019446215,0
132,0.18677252823112933,67.8542029790759,1
162,0.8312458050899425,88.90749167467196,1
74,0.7667683563383357,44.93360594354341,1
145,0.3506426914571469,89.38897627221915,1
75,0.3768106277742125,86.57741223560754,1
8,0.5335544335535795,43.84093323592696,1
73,0.0002410046851345493,38.114331529297864,0
185,0.24124433603802786,93.28120149702568,1
144,0.20823180860821444,71.51647345384376,1
